budget,id,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,release_month,release_day_of_week
0.0,10954,8935058.0,1994-12-07,0.0,Farinelli,59.0,20.0,1994,0.0,diciembre,miércoles
0.0,47867,398924.0,1995-05-12,3992809.0,Gordy,30.0,4.0,1995,inf,mayo,viernes
0.0,43475,90452.0,1995-12-01,0.0,Gumby: The Movie,50.0,2.0,1995,0.0,diciembre,viernes
0.0,72031,1012197.0,1994-09-16,0.0,The Glass Shield,54.0,9.0,1994,0.0,septiembre,viernes
700000.0,14275,947666.0,1994-09-12,7830611.0,Hoop Dreams,77.0,91.0,1994,11.186587142857142,septiembre,lunes
5000000.0,1024,9438042.0,1994-09-02,3049135.0,Heavenly Creatures,69.0,299.0,1994,0.609827,septiembre,viernes
10500000.0,17207,2688562.0,1995-01-06,26325256.0,Houseguest,60.0,17.0,1995,2.507167238095238,enero,viernes
120.0,13701,7983666.0,1994-12-16,0.0,Immortal Beloved,69.0,90.0,1994,0.0,diciembre,viernes
0.0,14819,9546707.0,1995-02-17,17689177.0,Heavyweights,60.0,97.0,1995,inf,febrero,viernes
0.0,32631,2756986.0,1995-02-24,0.0,The Hunted,60.0,25.0,1995,0.0,febrero,viernes
25000000.0,11777,5146352.0,1994-12-24,0.0,I.Q.,59.0,112.0,1994,0.0,diciembre,sábado
60000000.0,628,11970205.0,1994-11-11,223664608.0,Interview with the Vampire,72.0,1558.0,1994,3.7277434666666656,noviembre,viernes
14000000.0,87729,1596058.0,1995-03-31,2474000.0,Jefferson in Paris,52.0,10.0,1995,0.1767142857142857,marzo,viernes
0.0,18713,748846.0,1995-02-03,0.0,The Jerky Boys,48.0,10.0,1995,0.0,febrero,viernes
60000000.0,6280,6710215.0,1994-11-22,37000000.0,Junior,47.0,381.0,1994,0.6166666666666667,noviembre,martes
0.0,9061,9195256.0,1995-02-17,0.0,Just Cause,60.0,124.0,1995,0.0,febrero,viernes
0.0,37108,5874511.0,1995-08-11,0.0,A Kid in King Arthur's Court,43.0,40.0,1995,0.0,agosto,viernes
40000000.0,6071,7797512.0,1995-04-21,0.0,Kiss of Death,57.0,83.0,1995,0.0,abril,viernes
11000000.0,11,42149697.0,1977-05-25,775398007.0,Star Wars,81.0,6778.0,1977,70.49072790909091,mayo,miércoles
18000000.0,9587,9774994.0,1994-12-21,0.0,Little Women,70.0,222.0,1994,0.0,diciembre,miércoles
17000000.0,19101,7731725.0,1995-05-10,0.0,A Little Princess,74.0,207.0,1995,0.0,mayo,miércoles
0.0,49980,84508.0,1994-02-18,0.0,Ladybird Ladybird,74.0,14.0,1994,0.0,febrero,viernes
10000000.0,17961,1948315.0,1994-02-16,0.0,L'Enfer,66.0,22.0,1994,0.0,febrero,miércoles
2000000.0,18183,4126083.0,1992-04-16,21665468.0,Like Water for Chocolate,66.0,70.0,1992,10.832734,abril,jueves
30000000.0,4476,12199047.0,1994-12-16,160638883.0,Legends of the Fall,72.0,636.0,1994,5.354629433333334,diciembre,viernes
0.0,11008,9253362.0,1995-03-24,0.0,Major Payne,61.0,164.0,1995,0.0,marzo,viernes
0.0,47504,1861292.0,1994-10-27,0.0,Little Odessa,64.0,31.0,1994,0.0,octubre,jueves
0.0,32325,1788829.0,1994-06-08,0.0,Mi Vida Loca,57.0,9.0,1994,0.0,junio,miércoles
60000000.0,43742,3290192.0,1994-10-21,0.0,Love Affair,43.0,11.0,1994,0.0,octubre,viernes
17000000.0,28313,7698526.0,1995-03-17,7603766.0,Losing Isaiah,64.0,28.0,1995,0.4472803529411764,marzo,viernes
0.0,11318,481307.0,1994-12-28,0.0,The Madness of King George,67.0,67.0,1994,0.0,diciembre,miércoles
45000000.0,3036,14287753.0,1994-11-04,112006296.0,Mary Shelley's Frankenstein,61.0,272.0,1994,2.4890288,noviembre,viernes
0.0,40490,2558118.0,1995-03-03,0.0,Man of the House,51.0,40.0,1995,0.0,marzo,viernes
15000000.0,24070,2899608.0,1994-12-21,0.0,Mixed Nuts,52.0,37.0,1994,0.0,diciembre,miércoles
0.0,8986,3770115.0,1994-08-31,18137661.0,Milk Money,56.0,49.0,1994,inf,agosto,miércoles
0.0,10510,5831622.0,1994-11-18,46264384.0,Miracle on 34th Street,64.0,199.0,1994,inf,noviembre,viernes
6.0,17402,1137266.0,1995-01-27,5.0,Miami Rhapsody,56.0,7.0,1995,0.8333333333333334,enero,viernes
5500000.0,38722,3121288.0,1995-05-03,0.0,My Family,70.0,11.0,1995,0.0,mayo,miércoles
0.0,8438,9518564.0,1995-01-20,17381942.0,Murder in the First,69.0,140.0,1995,inf,enero,viernes
0.0,11593,2891269.0,1994-12-23,0.0,Nobody's Fool,70.0,56.0,1994,0.0,diciembre,viernes
31000000.0,1945,5930957.0,1994-12-23,106683817.0,Nell,61.0,128.0,1994,3.441413451612904,diciembre,viernes
0.0,39310,629955.0,1995-04-19,0.0,New Jersey Drive,69.0,7.0,1995,0.0,abril,miércoles
0.0,109560,4537.0,1993-08-14,0.0,New York Cop,0.0,0.0,1993,0.0,agosto,sábado
4800000.0,56428,426952.0,1994-04-22,0.0,Beyond Bedlam,40.0,4.0,1994,0.0,abril,viernes
0.0,63105,1466491.0,1995-09-26,0.0,Nemesis 2 - Nebula,46.0,10.0,1995,0.0,septiembre,martes
0.0,131957,769522.0,1995-03-03,0.0,Nina Takes a Lover,74.0,4.0,1995,0.0,marzo,viernes
34000000.0,241,11226856.0,1994-08-25,50282766.0,Natural Born Killers,69.0,927.0,1994,1.4789048823529412,agosto,jueves
0.0,9058,4936761.0,1994-09-17,0.0,Only You,64.0,92.0,1994,0.0,septiembre,sábado
0.0,527,4025276.0,1994-09-02,2201126.0,Once Were Warriors,76.0,106.0,1994,inf,septiembre,viernes
0.0,18220,6448039.0,1996-01-16,0.0,Poison Ivy II: Lily,46.0,32.0,1996,0.0,enero,martes
50000000.0,6950,13676444.0,1995-03-10,189859560.0,Outbreak,64.0,522.0,1995,3.7971912,marzo,viernes
16000000.0,101,20477329.0,1994-09-14,45284974.0,Leon: The Professional,82.0,4293.0,1994,2.830310875,septiembre,miércoles
11000000.0,63020,1433544.0,1995-05-12,2832826.0,The Perez Family,66.0,9.0,1995,0.2575296363636363,mayo,viernes
0.0,2307,463307.0,1995-04-28,0.0,A Pyromaniac's Love Story,70.0,2.0,1995,0.0,abril,viernes
8000000.0,680,140950236.0,1994-09-10,213928762.0,Pulp Fiction,83.0,8670.0,1994,26.74109525,septiembre,sábado
0.0,41478,7160149.0,1995-11-10,6834525.0,Panther,64.0,6.0,1995,inf,noviembre,viernes
400000.0,25296,1638622.0,1992-02-01,152322.0,Pushing Hands,61.0,9.0,1992,0.380805,febrero,sábado
0.0,40156,1881932.0,1994-01-01,4176932.0,Priest,64.0,32.0,1994,inf,enero,sábado
0.0,11450,7772505.0,1994-09-16,0.0,Quiz Show,71.0,262.0,1994,0.0,septiembre,viernes
0.0,30304,1296912.0,1995-05-05,0.0,Picture Bride,74.0,5.0,1995,0.0,mayo,viernes
0.0,10452,4405405.0,1994-05-13,0.0,Queen Margot,70.0,67.0,1994,0.0,mayo,viernes
32000000.0,12106,754701.0,1995-02-09,18552460.0,The Quick and the Dead,62.0,431.0,1995,0.579764375,febrero,jueves
22000000.0,161495,3395867.0,1995-03-01,12400000.0,Roommates,64.0,7.0,1995,0.5636363636363636,marzo,miércoles
15000000.0,3586,6259433.0,1994-12-23,11300653.0,Prêt-à-Porter,53.0,33.0,1994,0.7533768666666667,diciembre,viernes
0.0,110,7832755.0,1994-05-27,0.0,Three Colors: Red,78.0,246.0,1994,0.0,mayo,viernes
0.0,108,8843517.0,1993-01-10,0.0,Three Colors: Blue,77.0,311.0,1993,0.0,enero,domingo
0.0,109,65898.0,1994-01-26,0.0,Three Colors: White,73.0,218.0,1994,0.0,enero,miércoles
0.0,159185,78257.0,1994-10-14,0.0,"Red Firecracker, Green Firecracker",70.0,2.0,1994,0.0,octubre,viernes
0.0,36357,1155255.0,1995-01-01,0.0,Rent-a-Kid,51.0,15.0,1995,0.0,enero,domingo
0.0,92769,499601.0,1995-10-03,0.0,Relative Fear,47.0,3.0,1995,0.0,octubre,martes
0.0,28033,1390885.0,1995-04-12,0.0,Stuart Saves His Family,50.0,6.0,1995,0.0,abril,miércoles
35000000.0,22586,8910462.0,1994-11-18,9771658.0,The Swan Princess,65.0,251.0,1994,0.2791902285714285,noviembre,viernes
0.0,14334,1750481.0,1994-01-01,0.0,The Secret of Roan Inish,61.0,15.0,1994,0.0,enero,sábado
45000000.0,2636,10388183.0,1994-10-07,170362582.0,The Specialist,55.0,317.0,1994,3.785835155555556,octubre,viernes
55000000.0,2164,13328924.0,1994-10-27,196567262.0,Stargate,68.0,942.0,1994,3.5739502181818184,octubre,jueves
22000000.0,11395,9665424.0,1994-11-10,189833357.0,The Santa Clause,63.0,501.0,1994,8.628788954545454,noviembre,jueves
25000000.0,278,51645403.0,1994-09-23,28341469.0,The Shawshank Redemption,85.0,8358.0,1994,1.13365876,septiembre,viernes
0.0,9905,8223026.0,1994-12-22,0.0,Shallow Grave,70.0,247.0,1994,0.0,diciembre,jueves
0.0,87078,1298224.0,1993-09-14,102780.0,Suture,60.0,7.0,1993,inf,septiembre,martes
0.0,12527,1777197.0,1993-01-01,0.0,Strawberry and Chocolate,71.0,16.0,1993,0.0,enero,viernes
0.0,20306,5869261.0,1994-09-10,0.0,Swimming with Sharks,67.0,104.0,1994,0.0,septiembre,sábado
32.0,36614,1407427.0,1994-07-12,0.0,The Sum of Us,60.0,21.0,1994,0.0,julio,martes
0.0,27993,505806.0,1995-09-08,0.0,Senior Trip,57.0,23.0,1995,0.0,septiembre,viernes
0.0,31439,5260627.0,1994-06-30,0.0,To Live,77.0,62.0,1994,0.0,junio,jueves
25000000.0,9067,7602087.0,1995-03-31,4064495.0,Tank Girl,55.0,140.0,1995,0.1625798,marzo,viernes
0.0,9059,9455342.0,1995-01-13,0.0,Tales from the Crypt: Demon Knight,67.0,96.0,1995,0.0,enero,viernes
38000000.0,193,8105708.0,1994-11-17,120000000.0,Star Trek: Generations,64.0,461.0,1994,3.1578947368421053,noviembre,jueves
6000000.0,25066,286007.0,1995-05-24,12000000.0,Tales from the Hood,54.0,33.0,1995,2.0,mayo,miércoles
0.0,46797,704204.0,1994-04-15,0.0,Tom & Viv,58.0,8.0,1994,0.0,abril,viernes
0.0,12122,6529879.0,1995-04-28,0.0,Village of the Damned,56.0,165.0,1995,0.0,abril,viernes
0.0,11381,11971318.0,1995-03-31,32648673.0,Tommy Boy,68.0,321.0,1995,inf,marzo,viernes
0.0,32636,7039846.0,1994-09-13,0.0,Vanya on 42nd Street,61.0,15.0,1994,0.0,septiembre,martes
6500000.0,36141,2059771.0,1995-04-28,0.0,The Underneath,56.0,15.0,1995,0.0,abril,viernes
0.0,95963,620873.0,1995-02-24,0.0,The Walking Dead,66.0,4.0,1995,0.0,febrero,viernes
11000000.0,1587,103919.0,1993-12-17,10032765.0,What's Eating Gilbert Grape,75.0,943.0,1993,0.9120695454545454,diciembre,viernes
30000000.0,9271,5188399.0,1995-08-04,24048000.0,Virtuosity,54.0,163.0,1995,0.8016,agosto,viernes
17000000.0,2064,15783615.0,1995-04-21,182057016.0,While You Were Sleeping,65.0,340.0,1995,10.709236235294116,abril,viernes
0.0,19855,3908596.0,1994-11-04,0.0,The War,63.0,39.0,1994,0.0,noviembre,viernes
0.0,60855,372239.0,1994-09-07,759393.0,Double Happiness,55.0,2.0,1994,inf,septiembre,miércoles
3000000.0,236,5254847.0,1994-09-29,15119639.0,Muriel's Wedding,69.0,104.0,1994,5.039879666666667,septiembre,jueves
0.0,48287,215805.0,1995-08-18,0.0,The Baby-Sitters Club,53.0,23.0,1995,0.0,agosto,viernes
15000000.0,3049,11247957.0,1994-02-04,107217396.0,Ace Ventura: Pet Detective,64.0,1684.0,1994,7.1478264,febrero,viernes
0.0,2759,8328596.0,1994-05-31,11220670.0,"The Adventures of Priscilla, Queen of the Desert",72.0,174.0,1994,inf,mayo,martes
0.0,12635,2487951.0,1994-04-01,0.0,Backbeat,62.0,37.0,1994,0.0,abril,viernes
5000000.0,10497,11298195.0,1992-09-02,1862805.0,Bitter Moon,70.0,115.0,1992,0.372561,septiembre,miércoles
0.0,11382,572288.0,1994-10-14,0.0,Bullets Over Broadway,70.0,130.0,1994,0.0,octubre,viernes
62000000.0,9331,7513245.0,1994-08-03,215887717.0,Clear and Present Danger,64.0,390.0,1994,3.482059951612903,agosto,miércoles
45000000.0,10731,15263829.0,1994-07-20,117615211.0,The Client,64.0,287.0,1994,2.613671355555556,julio,miércoles
0.0,10464,6924689.0,1994-08-12,0.0,"Corrina, Corrina",64.0,83.0,1994,0.0,agosto,viernes
0.0,34152,2533022.0,1994-05-13,0.0,Crooklyn,67.0,31.0,1994,0.0,mayo,viernes
15000000.0,9495,15799336.0,1994-05-11,94000000.0,The Crow,73.0,980.0,1994,6.266666666666667,mayo,miércoles
0.0,29973,2583363.0,1994-12-02,1007583.0,Cobb,61.0,29.0,1994,inf,diciembre,viernes
46000000.0,888,15019586.0,1994-05-26,341631208.0,The Flintstones,50.0,559.0,1994,7.426765391304348,mayo,jueves
55000000.0,13,48307194.0,1994-07-06,677945399.0,Forrest Gump,82.0,8147.0,1994,12.326279981818182,julio,miércoles
6000000.0,712,8990345.0,1994-03-09,254700832.0,Four Weddings and a Funeral,66.0,654.0,1994,42.45013866666667,marzo,miércoles
0.0,16295,7817811.0,1995-01-11,38290723.0,Higher Learning,64.0,49.0,1995,inf,enero,miércoles
0.0,48992,289295.0,1994-10-14,1777020.0,I Like It Like That,63.0,4.0,1994,inf,octubre,viernes
45000000.0,10879,3570874.0,1994-06-29,61947267.0,I Love Trouble,53.0,41.0,1994,1.3766059333333334,junio,miércoles
0.0,10660,11272073.0,1994-07-29,0.0,It Could Happen to You,61.0,154.0,1994,0.0,julio,viernes
0.0,10714,10714235.0,1994-12-23,0.0,The Jungle Book,59.0,107.0,1994,0.0,diciembre,viernes
0.0,41647,568884.0,1993-09-11,449707.0,"The Wonderful, Horrible Life of Leni Riefenstahl",73.0,5.0,1993,inf,septiembre,sábado
45000000.0,8587,21605761.0,1994-06-23,788241776.0,The Lion King,80.0,5520.0,1994,17.516483911111113,junio,jueves
35000000.0,1689,5681522.0,1993-12-01,4858139.0,Little Buddha,60.0,76.0,1993,0.1388039714285714,diciembre,miércoles
14000000.0,11596,9860522.0,1994-10-13,18090181.0,New Nightmare,64.0,297.0,1994,1.2921557857142858,octubre,jueves
23000000.0,854,1413488.0,1994-07-29,351583407.0,The Mask,66.0,2550.0,1994,15.286235086956522,julio,viernes
0.0,9359,15050326.0,1994-05-20,0.0,Maverick,66.0,490.0,1994,0.0,mayo,viernes
0.0,23333,4739054.0,1994-09-07,0.0,Mrs. Parker and the Vicious Circle,63.0,20.0,1994,0.0,septiembre,miércoles
30000000.0,36593,10587232.0,1994-03-18,51132598.0,The Naked Gun 33⅓: The Final Insult,64.0,535.0,1994,1.7044199333333334,marzo,viernes
6000000.0,12280,4006063.0,1994-03-18,0.0,The Paper,61.0,40.0,1994,0.0,marzo,viernes
11500000.0,2788,6514592.0,1994-02-18,20079850.0,Reality Bites,65.0,180.0,1994,1.7460739130434784,febrero,viernes
8000000.0,10427,5137903.0,1993-07-08,2000000.0,Red Rock West,64.0,71.0,1993,0.25,julio,jueves
40000000.0,11011,6595255.0,1994-12-19,0.0,Ri¢hie Ri¢h,54.0,426.0,1994,0.0,diciembre,lunes
0.0,49803,4931565.0,1994-12-01,0.0,Safe Passage,49.0,7.0,1994,0.0,diciembre,jueves
45000000.0,8987,10511241.0,1994-09-30,0.0,The River Wild,61.0,214.0,1994,0.0,septiembre,viernes
30000000.0,1637,10859292.0,1994-06-09,350448145.0,Speed,68.0,1814.0,1994,11.681604833333331,junio,jueves
0.0,15128,2334226.0,1994-12-16,0.0,Speechless,55.0,24.0,1994,0.0,diciembre,viernes
27000000.0,8831,8907074.0,1994-09-15,101646581.0,Timecop,55.0,288.0,1994,3.764688185185185,septiembre,jueves
115000000.0,36955,11396099.0,1994-07-14,378882411.0,True Lies,68.0,1138.0,1994,3.2946296608695653,julio,jueves
0.0,10449,4322544.0,1994-04-29,50021959.0,When a Man Loves a Woman,60.0,71.0,1994,inf,abril,viernes
0.0,10395,14063845.0,1994-06-17,0.0,Wolf,60.0,221.0,1994,0.0,junio,viernes
63000000.0,12160,9277147.0,1994-06-24,25052000.0,Wyatt Earp,65.0,203.0,1994,0.3976507936507936,junio,viernes
0.0,40480,912415.0,1995-01-20,0.0,Bad Company,49.0,12.0,1995,0.0,enero,viernes
0.0,52038,406113.0,1994-12-22,953.0,A Man of No Importance,65.0,2.0,1994,inf,diciembre,jueves
0.0,29444,2504529.0,1994-09-15,0.0,S.F.W.,61.0,22.0,1994,0.0,septiembre,jueves
10000000.0,26352,3021526.0,1994-11-23,29392418.0,A Low Down Dirty Shame,60.0,31.0,1994,2.9392418,noviembre,miércoles
0.0,39953,54148.0,1994-09-30,0.0,"Boys Life: Three Stories of Love, Lust, and Liberation",20.0,1.0,1994,0.0,septiembre,viernes
0.0,41580,934312.0,1994-01-01,0.0,Colonel Chabert,59.0,9.0,1994,0.0,enero,sábado
45000.0,315,4220541.0,1965-08-06,0.0,"Faster, Pussycat! Kill! Kill!",65.0,59.0,1965,0.0,agosto,viernes
7000000.0,22067,912909.0,1994-09-28,20851521.0,Jason's Lyric,59.0,9.0,1994,2.9787887142857143,septiembre,miércoles
0.0,18242,381704.0,1993-12-10,0.0,The Secret Adventures of Tom Thumb,71.0,8.0,1993,0.0,diciembre,viernes
35000000.0,11667,1358449.0,1994-12-22,99423521.0,Street Fighter,41.0,330.0,1994,2.8406720285714284,diciembre,jueves
0.0,32502,2342756.0,1995-09-15,0.0,Coldblooded,67.0,13.0,1995,0.0,septiembre,viernes
0.0,267188,251223.0,1997-12-31,0.0,Desert Winds,0.0,0.0,1997,0.0,diciembre,miércoles
0.0,28732,1108494.0,1995-05-13,0.0,Fall Time,63.0,6.0,1995,0.0,mayo,sábado
0.0,75555,268043.0,1995-01-20,0.0,The Fear,34.0,7.0,1995,0.0,enero,viernes
0.0,42981,142357.0,1995-10-20,0.0,Frank and Ollie,75.0,4.0,1995,0.0,octubre,viernes
0.0,278939,405392.0,1995-10-24,0.0,Girl in the Cadillac,100.0,1.0,1995,0.0,octubre,martes
0.0,291731,14925.0,1995-05-03,0.0,Homage,0.0,0.0,1995,0.0,mayo,miércoles
0.0,226229,302957.0,1995-11-21,0.0,Mirage,40.0,1.0,1995,0.0,noviembre,martes
0.0,203119,12456.0,1996-05-03,0.0,Open Season,0.0,0.0,1996,0.0,mayo,viernes
0.0,172923,233376.0,1995-05-26,0.0,Dos Crímenes,50.0,1.0,1995,0.0,mayo,viernes
0.0,316098,368.0,1995-03-01,0.0,Brother Minister: The Assassination of Malcolm X,40.0,1.0,1995,0.0,marzo,miércoles
26000000.0,8011,6866634.0,1994-11-29,36800000.0,Highlander: The Final Dimension,45.0,110.0,1994,1.4153846153846157,noviembre,martes
0.0,171857,100685.0,1995-02-24,0.0,Federal Hill,50.0,2.0,1995,0.0,febrero,viernes
8000000.0,2654,8497643.0,1994-12-12,8946600.0,In the Mouth of Madness,71.0,307.0,1994,1.118325,diciembre,lunes
0.0,18069,1888534.0,1994-02-25,0.0,8 Seconds,72.0,22.0,1994,0.0,febrero,viernes
0.0,19092,438154.0,1994-03-23,0.0,Above the Rim,67.0,40.0,1994,0.0,marzo,miércoles
0.0,2758,17555909.0,1993-11-19,48919043.0,Addams Family Values,65.0,537.0,1993,inf,noviembre,viernes
0.0,38129,394194.0,1994-04-27,0.0,Martin Lawrence: You So Crazy,45.0,4.0,1994,0.0,abril,miércoles
34000000.0,10436,8013617.0,1993-09-17,32255440.0,The Age of Innocence,70.0,172.0,1993,0.948689411764706,septiembre,viernes
0.0,13595,709232.0,1994-08-05,0.0,Airheads,58.0,222.0,1994,0.0,agosto,viernes
17080000.0,46094,1896273.0,1994-01-07,21011500.0,The Air Up There,51.0,42.0,1994,1.2301814988290398,enero,viernes
0.0,9409,12967239.0,1993-07-22,0.0,Another Stakeout,49.0,58.0,1993,0.0,julio,jueves
0.0,11853,14644772.0,1994-04-22,15240435.0,Bad Girls,46.0,61.0,1994,inf,abril,viernes
3200000.0,16771,1632711.0,1994-07-29,0.0,Barcelona,66.0,20.0,1994,0.0,julio,viernes
40000000.0,46924,2783872.0,1994-05-06,0.0,Being Human,50.0,15.0,1994,0.0,mayo,viernes
0.0,11041,5673735.0,1993-10-15,0.0,The Beverly Hillbillies,50.0,86.0,1993,0.0,octubre,viernes
50000000.0,306,11787784.0,1994-05-24,119208989.0,Beverly Hills Cop III,55.0,445.0,1994,2.38417978,mayo,martes
0.0,14522,8398845.0,1994-07-29,0.0,Black Beauty,66.0,68.0,1994,0.0,julio,viernes
0.0,26203,300282.0,1994-01-26,16668552.0,Blink,63.0,45.0,1994,inf,enero,miércoles
0.0,178,13155071.0,1994-07-01,30156002.0,Blown Away,60.0,126.0,1994,inf,julio,viernes
0.0,19819,6131056.0,1994-02-18,0.0,Blue Chips,57.0,41.0,1994,0.0,febrero,viernes
0.0,57834,4993829.0,1994-09-16,0.0,Blue Sky,61.0,28.0,1994,0.0,septiembre,viernes
13000000.0,4722,6559693.0,1993-06-09,428868.0,Body Snatchers,58.0,102.0,1993,0.0329898461538461,junio,miércoles
0.0,18215,4304224.0,1993-06-18,1796389.0,Boxing Helena,45.0,59.0,1993,inf,junio,viernes
22000000.0,1607,6115628.0,1993-09-14,17287898.0,A Bronx Tale,74.0,447.0,1993,0.7858135454545454,septiembre,martes
0.0,26391,1679042.0,1994-01-07,3662459.0,Cabin Boy,49.0,28.0,1994,inf,enero,viernes
13000000.0,117553,1316741.0,1993-09-03,2570145.0,Calendar Girl,37.0,10.0,1993,0.1977034615384615,septiembre,viernes
30000000.0,6075,8698509.0,1993-11-10,36516012.0,Carlito's Way,77.0,805.0,1993,1.2172004,noviembre,miércoles
0.0,11310,8605703.0,1994-06-10,0.0,City Slickers II: The Legend of Curly's Gold,49.0,103.0,1994,0.0,junio,viernes
0.0,18658,2724621.0,1994-05-06,7355425.0,Clean Slate,57.0,25.0,1994,inf,mayo,viernes
70000000.0,9350,9830853.0,1993-05-28,255000211.0,Cliffhanger,61.0,600.0,1993,3.642860157142857,mayo,viernes
0.0,9612,10722729.0,1993-07-23,0.0,Coneheads,48.0,228.0,1993,0.0,julio,viernes
40000000.0,2124,14228963.0,1994-08-19,19726050.0,Color of Night,54.0,117.0,1994,0.49315125,agosto,viernes
0.0,26261,7042878.0,1994-04-15,0.0,Cops & Robbersons,50.0,36.0,1994,0.0,abril,viernes
0.0,19176,4286279.0,1994-06-03,0.0,The Cowboy Way,51.0,38.0,1994,0.0,junio,viernes
0.0,49299,270097.0,1993-11-19,0.0,Dangerous Game,54.0,9.0,1993,0.0,noviembre,viernes
0.0,11566,13696394.0,1993-05-07,63000000.0,Dave,63.0,205.0,1993,inf,mayo,viernes
6900000.0,9571,68652.0,1993-09-24,7993039.0,Dazed and Confused,74.0,588.0,1993,1.1584114492753623,septiembre,viernes
57000000.0,9739,11626116.0,1993-10-08,159055768.0,Demolition Man,64.0,1018.0,1993,2.7904520701754385,octubre,viernes
0.0,24257,408159.0,1994-06-03,0.0,The Endless Summer 2,71.0,12.0,1994,0.0,junio,viernes
8000000.0,34444,2970724.0,1994-05-13,0.0,Even Cowgirls Get the Blues,42.0,29.0,1994,0.0,mayo,viernes
0.0,26141,3555139.0,1993-10-29,0.0,Fatal Instinct,54.0,37.0,1993,0.0,octubre,viernes
0.0,10997,4875827.0,1993-09-16,0.0,Farewell My Concubine,78.0,98.0,1993,0.0,septiembre,jueves
0.0,50463,1344876.0,1994-04-29,0.0,The Favor,33.0,6.0,1994,0.0,abril,viernes
0.0,10443,9284624.0,1993-10-15,0.0,Fearless,68.0,80.0,1993,0.0,octubre,viernes
0.0,20239,985441.0,1994-10-28,0.0,Fear of a Black Hat,58.0,11.0,1994,0.0,octubre,viernes
0.0,16297,2969003.0,1994-04-29,0.0,With Honors,61.0,54.0,1994,0.0,abril,viernes
0.0,18551,1896869.0,1993-11-05,9488998.0,Flesh and Bone,62.0,22.0,1993,inf,noviembre,viernes
0.0,25440,409427.0,1994-05-13,0.0,Widows' Peak,43.0,3.0,1994,0.0,mayo,viernes
30000000.0,9024,8468869.0,1993-10-01,11146270.0,For Love or Money,57.0,77.0,1993,0.3715423333333333,octubre,viernes
42000000.0,37233,9678367.0,1993-06-30,270248367.0,The Firm,66.0,513.0,1993,6.434484928571429,junio,miércoles
20000000.0,1634,5990572.0,1993-07-16,153698625.0,Free Willy,60.0,429.0,1993,7.68493125,julio,viernes
0.0,13815,3970215.0,1994-08-24,0.0,Fresh,76.0,56.0,1994,0.0,agosto,miércoles
44000000.0,5503,1008937.0,1993-08-06,368875760.0,The Fugitive,72.0,1240.0,1993,8.38354,agosto,viernes
35000000.0,35588,4653462.0,1993-12-10,18635620.0,Geronimo: An American Legend,59.0,44.0,1993,0.5324462857142858,diciembre,viernes
0.0,2087,14214403.0,1994-02-11,30.0,The Getaway,54.0,81.0,1994,inf,febrero,viernes
30000000.0,41579,2410545.0,1994-06-17,0.0,Getting Even with Dad,45.0,43.0,1994,0.0,junio,viernes
0.0,18620,775898.0,1994-06-10,0.0,Go Fish,39.0,5.0,1994,0.0,junio,viernes
0.0,41006,522583.0,1994-07-14,0.0,A Good Man in Africa,52.0,11.0,1994,0.0,julio,jueves
0.0,4916,5385108.0,1993-06-04,22886222.0,Guilty as Sin,56.0,21.0,1993,inf,junio,viernes
18000000.0,2019,7834351.0,1993-08-20,74189677.0,Hard Target,61.0,237.0,1993,4.121648722222222,agosto,viernes
33000000.0,31642,4190541.0,1993-12-24,0.0,Heaven & Earth,64.0,51.0,1993,0.0,diciembre,viernes
25000000.0,9255,13482371.0,1993-05-21,133752825.0,Hot Shots! Part Deux,62.0,463.0,1993,5.350113,mayo,viernes
0.0,26271,2138959.0,1995-12-08,0.0,Live Nude Girls,47.0,12.0,1995,0.0,diciembre,viernes
0.0,10612,5331753.0,1995-05-12,0.0,The Englishman Who Went Up a Hill But Came Down a Mountain,61.0,83.0,1995,0.0,mayo,viernes
