id,crew_job,crew_name
10830.0,Director,Danny DeVito
3573.0,Director,Douglas McGrath
10546.0,Director,Tim Pope
18862.0,Director,Harry Winer
31417.0,Director,Georges Franju
9431.0,Director,Gilbert Adler
124619.0,Director,John Rubino
297645.0,Director,Yin Li
48144.0,Director,Yim Ho
46986.0,Director,Hal Hartley
144982.0,Director,Marcus DeLeon
47907.0,Director,Lee David Zlotoff
10061.0,Director,John Carpenter
36266.0,Director,Tran Anh Hung
549.0,Director,Julian Schnabel
10478.0,Director,Ron Shelton
66634.0,Director,Rolf de Heer
116690.0,Director,Keisuke Kinoshita
213917.0,Director,Nicole Garcia
145925.0,Director,Leone Pompucci
100914.0,Director,Zheng Jun-Li
238.0,Director,Francis Ford Coppola
159.0,Director,Sönke Wortmann
11134.0,Director,Stanley Tong
88224.0,Director,Lisa Krueger
132641.0,Director,Mikio Naruse
42758.0,Director,Gillies MacKinnon
9303.0,Director,Lana Wachowski
9303.0,Director,Lilly Wachowski
23945.0,Director,Arthur Hiller
37820.0,Director,John Ruane
22479.0,Director,Robert Altman
9054.0,Director,Christopher Cain
241058.0,Director,Peter Shaner
11985.0,Director,Tsai Ming-liang
10232.0,Director,Daniel Schmid
59569.0,Director,Tim Metcalfe
410921.0,Director,Izidore K. Musallam
38955.0,Director,Stanley Tong
110513.0,Director,Jim McKay
114089.0,Director,Karim Dridi
11015.0,Director,Peter Hyams
9306.0,Director,John Frankenheimer
9306.0,Director,Richard Stanley
12559.0,Director,David M. Evans
58770.0,Director,David Koepp
124851.0,Director,Gary Winick
3587.0,Director,Norman Jewison
10723.0,Director,Ernest R. Dickerson
56077.0,Director,Nick Hamm
19004.0,Director,Roy Allen Smith
101230.0,Director,Theo van Gogh
10987.0,Director,Joe Chappelle
44705.0,Director,Trevor Nunn
20318.0,Director,Keith Gordon
43596.0,Director,Max Ophüls
79782.0,Director,Jan Jakub Kolski
26933.0,Director,André Téchiné
27854.0,Director,Sam Wood
981.0,Director,George Cukor
872.0,Director,Stanley Donen
872.0,Director,Gene Kelly
2769.0,Director,Vincente Minnelli
13320.0,Director,Stanley Donen
164.0,Director,Blake Edwards
426.0,Director,Alfred Hitchcock
567.0,Director,Alfred Hitchcock
3078.0,Director,Frank Capra
13528.0,Director,George Cukor
28288.0,Director,Mark Sandrich
213.0,Director,Alfred Hitchcock
284.0,Director,Billy Wilder
239.0,Director,Billy Wilder
4808.0,Director,Stanley Donen
289.0,Director,Michael Curtiz
963.0,Director,John Huston
11113.0,Director,George Cukor
6620.0,Director,Billy Wilder
804.0,Director,William Wyler
26531.0,Director,Walter Lang
909.0,Director,Vincente Minnelli
630.0,Director,Victor Fleming
770.0,Director,Victor Fleming
31044.0,Director,Richard Benjamin
599.0,Director,Billy Wilder
15.0,Director,Orson Welles
62.0,Director,Stanley Kubrick
121357.0,Director,Mitchell Leisen
705.0,Director,Joseph L. Mankiewicz
22490.0,Director,George Cukor
223.0,Director,Alfred Hitchcock
25670.0,Director,Alfred Hitchcock
303.0,Director,Alfred Hitchcock
4174.0,Director,Alfred Hitchcock
8356.0,Director,Leo McCarey
381.0,Director,Alfred Hitchcock
20758.0,Director,Vincente Minnelli
29376.0,Director,Vincente Minnelli
1859.0,Director,Ernst Lubitsch
18299.0,Director,Billy Wilder
17281.0,Director,Vincente Minnelli
64382.0,Director,Vincente Minnelli
10907.0,Director,Michael Curtiz
10907.0,Director,William Keighley
32093.0,Director,Rouben Mamoulian
1939.0,Director,Otto Preminger
22292.0,Director,Joseph L. Mankiewicz
3598.0,Director,Frank Capra
3080.0,Director,Mark Sandrich
198.0,Director,Ernst Lubitsch
13562.0,Director,Gregory La Cava
1712.0,Director,George Stevens
220.0,Director,Elia Kazan
3529.0,Director,W.S. Van Dyke
3085.0,Director,Howard Hawks
2897.0,Director,Michael Anderson
1585.0,Director,Frank Capra
3083.0,Director,Frank Capra
900.0,Director,Howard Hawks
43795.0,Director,George Stevens
85638.0,Director,Victor Sjöström
50001.0,Director,William A. Wellman
43905.0,Director,John Cromwell
22688.0,Director,Archie Mayo
23114.0,Director,John Cromwell
26378.0,Director,Busby Berkeley
40206.0,Director,Henry Koster
22356.0,Director,James Edward Grant
260.0,Director,Alfred Hitchcock
43488.0,Director,Lewis Milestone
22613.0,Director,Howard Hawks
22613.0,Director,Howard Hughes
10331.0,Director,George A. Romero
488.0,Director,John Huston
22733.0,Director,John Huston
261.0,Director,Richard Brooks
57575.0,Director,Richard Brooks
32574.0,Director,Frank Capra
22657.0,Director,John Cromwell
76464.0,Director,Victor Schertzinger
22649.0,Director,Frank Borzage
176841.0,Director,Edwin L. Marin
125587.0,Director,Thaddeus O'Sullivan
39448.0,Director,Corey Yuen Kwai
52855.0,Director,Darrell James Roodt
39940.0,Director,Joshua Logan
172868.0,Director,Chris Newby
85328.0,Director,Richard Schenkman
124632.0,Director,Allan Miller
11076.0,Director,Carroll Ballard
63945.0,Director,Lance Young
58985.0,Director,Allison Anders
890.0,Director,Joseph Vilsmaier
10861.0,Director,Ringo Lam
1770.0,Director,Neil Jordan
44465.0,Director,Amy Holden Jones
2033.0,Director,Matthew Broderick
18203.0,Director,Stanley Tucci
18203.0,Director,Campbell Scott
9333.0,Director,Walter Hill
47260.0,Director,Robert M. Young
9400.0,Director,F. Gary Gray
9401.0,Director,John Herzfeld
12241.0,Director,Reb Braddock
25739.0,Director,René Gainville
161806.0,Director,John Walsh
11306.0,Director,Michael Apted
9625.0,Director,John Gray
10680.0,Director,Robert Lieberman
6346.0,Director,James Foley
18660.0,Director,Norman Tokar
35115.0,Director,Norman Foster
14821.0,Director,John Hough
14136.0,Director,Robert Stevenson
10869.0,Director,Robert Stevenson
22660.0,Director,Robert Stevenson
19186.0,Director,David Swift
31102.0,Director,David Swift
6878.0,Director,Duwayne Dunham
15944.0,Director,Charles Barton
18444.0,Director,Ken Annakin
20723.0,Director,Robert Stevenson
173.0,Director,Richard Fleischer
864.0,Director,Jon Turteltaub
24795.0,Director,William Dear
11224.0,Director,Clyde Geronimi
11224.0,Director,Wilfred Jackson
11224.0,Director,Hamilton Luske
81310.0,Director,Wolfgang Reitherman
15947.0,Director,William Roberts
15947.0,Director,Clyde Geronimi
15947.0,Director,Jack Kinney
15947.0,Director,Harold Young
15947.0,Director,Norman Ferguson
9078.0,Director,Wolfgang Reitherman
29682.0,Director,Harold D. Schuster
29682.0,Director,Hamilton Luske
8367.0,Director,Kevin Reynolds
433.0,Director,Robert Stevenson
11360.0,Director,Samuel Armstrong
11360.0,Director,Ben Sharpsteen
11360.0,Director,William Roberts
11360.0,Director,Wilfred Jackson
11360.0,Director,Jack Kinney
11360.0,Director,Norman Ferguson
11114.0,Director,Don Chaffey
12335.0,Director,Robert Stevenson
12092.0,Director,Hamilton Luske
12092.0,Director,Wilfred Jackson
12092.0,Director,Clyde Geronimi
10948.0,Director,Ted Berman
10948.0,Director,Art Stevens
10948.0,Director,Richard Rich
11229.0,Director,Matthew Bright
15121.0,Director,Robert Wise
562.0,Director,John McTiernan
10163.0,Director,Brett Leonard
48862.0,Director,Nick Cassavetes
117036.0,Director,Iara Lee
47199.0,Director,Christopher Hampton
11159.0,Director,Mike Leigh
9591.0,Director,Tom Hanks
30500.0,Director,Michael Pressman
41843.0,Director,James Ivory
55058.0,Director,Joseph Bologna
10938.0,Director,Hettie MacDonald
11412.0,Director,Renny Harlin
10586.0,Director,Stephen Hopkins
42314.0,Director,Al Pacino
27845.0,Director,Steve Buscemi
108365.0,Director,Ismail Merchant
23223.0,Director,John McNaughton
49471.0,Director,Spike Lee
38153.0,Director,George P. Cosmatos
25147.0,Director,Michael Winterbottom
9716.0,Director,Woody Allen
43777.0,Director,Leon Ichaso
454.0,Director,Baz Luhrmann
10218.0,Director,Doug Liman
819.0,Director,Barry Levinson
38191.0,Director,Michael Cimino
56830.0,Director,Scott Silver
11238.0,Director,Tad Stones
27256.0,Director,Anthony Asquith
31530.0,Director,Mark Sandrich
66473.0,Director,George Stevens
28120.0,Director,Edward Dmytryk
1834.0,Director,Edward Dmytryk
26282.0,Director,Josef von Sternberg
26282.0,Director,Nicholas Ray
37218.0,Director,Aaron Kim Johnston
252.0,Director,Mel Stuart
116356.0,Director,Jan Bucquoy
16372.0,Director,Jack Clayton
11561.0,Director,Woody Allen
11302.0,Director,Woody Allen
623.0,Director,Charles Crichton
583.0,Director,Terry Jones
12614.0,Director,Blake Edwards
21711.0,Director,Michael Ritchie
11575.0,Director,Blake Edwards
475.0,Director,Arthur Penn
11331.0,Director,John Sturges
521.0,Director,Alfred Hitchcock
21202.0,Director,Frédéric Mitterrand
88.0,Director,Emile Ardolino
500.0,Director,Quentin Tarantino
792.0,Director,Oliver Stone
8491.0,Director,Ted Kotcheff
402.0,Director,Paul Verhoeven
10537.0,Director,Oliver Stone
11386.0,Director,Neil Jordan
9504.0,Director,James Foley
15764.0,Director,Alan J. Pakula
601.0,Director,Steven Spielberg
67365.0,Director,Sam Henry Kass
25842.0,Director,Edwin L. Marin
2119.0,Director,Tony Scott
744.0,Director,Tony Scott
136311.0,Director,Michael Covert
221.0,Director,Nicholas Ray
702.0,Director,Elia Kazan
25750.0,Director,Greg Spence
17642.0,Director,Hugo Van Lawick
427043.0,Director,Michael Kreihsl
146341.0,Director,Temístocles López
9305.0,Director,Claude Nuridsany
9305.0,Director,Marie Pérennou
37616.0,Director,Alan Taylor
11112.0,Director,Donald Petrie
21612.0,Director,Abel Ferrara
141210.0,Director,Chris Cullari
102461.0,Director,Benoît Jacquot
36998.0,Director,Jaco Van Dormael
200383.0,Director,Nils Gaup
116844.0,Director,Peter Cohn
1630.0,Director,Miloš Forman
26626.0,Director,Rich Wilkes
124837.0,Director,R. J. Cutler
124837.0,Director,David Van Taylor
11816.0,Director,Mark Rydell
11843.0,Director,Blake Edwards
10379.0,Director,Ate de Jong
2756.0,Director,James Cameron
790.0,Director,John Carpenter
1103.0,Director,John Carpenter
11298.0,Director,Joe Dante
4480.0,Director,Claude Berri
4481.0,Director,Claude Berri
49688.0,Director,Gustavo Graef-Marino
10765.0,Director,Howard Zieff
762.0,Director,Terry Gilliam
762.0,Director,Terry Jones
44497.0,Director,Bruce LaBruce
44497.0,Director,Rick Castro
85588.0,Director,Russ Hexter
278621.0,Director,Sharon Pollack
99479.0,Director,Michael Ray Rhodes
55049.0,Director,Raúl Ruiz
124829.0,Director,Susan W. Dryfoos
356054.0,Director,John L'Ecuyer
10548.0,Director,Leon Gast
531.0,Director,Nick Park
104931.0,Director,Jean-Luc Godard
4483.0,Director,Daniel Vigne
18919.0,Director,Jan Švankmajer
31556.0,Director,Anthony Mann
31556.0,Director,Alfred L. Werker
26167.0,Director,Anthony Mann
26174.0,Director,Anthony Mann
61461.0,Director,Vittorio De Sica
117500.0,Director,Jean Delannoy
218713.0,Director,Norman Z. McLeod
217802.0,Director,Elliott Nugent
127973.0,Director,Leo McCarey
659.0,Director,Volker Schlöndorff
30892.0,Director,Peter Medak
86369.0,Director,Martine Dugowson
8074.0,Director,Jean-Luc Godard
124676.0,Director,Nina Menkes
38554.0,Director,Garry Marshall
49763.0,Director,Eric Red
41326.0,Director,Barbara Kopple
41326.0,Director,Cathy Caplan
41326.0,Director,Tom Haneke
41326.0,Director,Lawrence Silk
36555.0,Director,Phillip Rhee
10608.0,Director,Tim Robbins
11216.0,Director,Giuseppe Tornatore
7452.0,Director,Peter Greenaway
64567.0,Director,Michel Blanc
892.0,Director,Jean-Pierre Jeunet
892.0,Director,Marc Caro
1600.0,Director,Krzysztof Kieślowski
26561.0,Director,Mike Newell
975.0,Director,Stanley Kubrick
18129.0,Director,Stephen Frears
54405.0,Director,Peter Chelsom
150823.0,Director,Fred Olen Ray
409.0,Director,Anthony Minghella
38251.0,Director,Gabriele Salvatores
10161.0,Director,Jim Sheridan
1412.0,Director,Steven Soderbergh
41768.0,Director,John Sayles
10409.0,Director,Baz Luhrmann
14285.0,Director,Errol Morris
2469.0,Director,Pedro Almodóvar
10174.0,Director,Alek Keshishian
10174.0,Director,Mark Aldo Miceli
31225.0,Director,Jennie Livingston
510.0,Director,Miloš Forman
11455.0,Director,Lou Adler
1891.0,Director,Irvin Kershner
2493.0,Director,Rob Reiner
85.0,Director,Steven Spielberg
68.0,Director,Terry Gilliam
679.0,Director,James Cameron
429.0,Director,Sergio Leone
13446.0,Director,Bruce Robinson
389.0,Director,Sidney Lumet
947.0,Director,David Lean
185.0,Director,Stanley Kubrick
595.0,Director,Robert Mulligan
28.0,Director,Francis Ford Coppola
335.0,Director,Sergio Leone
1892.0,Director,Richard Marquand
144.0,Director,Wim Wenders
1092.0,Director,Carol Reed
769.0,Director,Martin Scorsese
348.0,Director,Ridley Scott
766.0,Director,Sam Raimi
175.0,Director,Luc Besson
11645.0,Director,Akira Kurosawa
10835.0,Director,John Woo
539.0,Director,Alfred Hitchcock
525.0,Director,John Landis
240.0,Director,Francis Ford Coppola
600.0,Director,Stanley Kubrick
530.0,Director,Nick Park
10705.0,Director,Kenneth Branagh
279.0,Director,Miloš Forman
3109.0,Director,John Ford
311.0,Director,Sergio Leone
1578.0,Director,Martin Scorsese
703.0,Director,Woody Allen
9549.0,Director,Philip Kaufman
1398.0,Director,Andrei Tarkovsky
387.0,Director,Wolfgang Petersen
9277.0,Director,George Roy Hill
343.0,Director,Hal Ashby
37291.0,Director,Hal Hartley
490.0,Director,Ingmar Bergman
11235.0,Director,Bill Forsyth
218.0,Director,James Cameron
763.0,Director,Peter Jackson
9665.0,Director,Edward Zwick
18971.0,Director,Tom Stoppard
696.0,Director,Woody Allen
379.0,Director,Joel Coen
207.0,Director,Peter Weir
37247.0,Director,Mike Nichols
1480.0,Director,Orson Welles
9322.0,Director,Luc Besson
826.0,Director,David Lean
422.0,Director,Federico Fellini
829.0,Director,Roman Polanski
828.0,Director,Robert Wise
3090.0,Director,John Huston
9964.0,Director,Peter Jackson
3063.0,Director,Leo McCarey
13667.0,Director,Savage Steve Holland
694.0,Director,Stanley Kubrick
235.0,Director,Rob Reiner
832.0,Director,Fritz Lang
765.0,Director,Sam Raimi
5925.0,Director,John Sturges
11778.0,Director,Michael Cimino
4485.0,Director,Jean-Jacques Beineix
137.0,Director,Harold Ramis
33.0,Director,Clint Eastwood
982.0,Director,John Frankenheimer
8428.0,Director,Allan Moyle
212.0,Director,Frank Capra
105.0,Director,Robert Zemeckis
1633.0,Director,Jon Avnet
11202.0,Director,Franklin J. Schaffner
1554.0,Director,Jim Jarmusch
149.0,Director,Katsuhiro Ōtomo
8009.0,Director,Russell Mulcahy
903.0,Director,Stuart Rosenberg
11673.0,Director,Jean-Paul Rappeneau
3034.0,Director,Mel Brooks
339.0,Director,Jim Jarmusch
10404.0,Director,Zhang Yimou
914.0,Director,Charlie Chaplin
756.0,Director,Samuel Armstrong
756.0,Director,James Algar
756.0,Director,William Roberts
756.0,Director,Paul Satterfield
756.0,Director,Hamilton Luske
756.0,Director,Jim Handley
756.0,Director,Ford Beebe
756.0,Director,T. Hee
756.0,Director,Wilfred Jackson
756.0,Director,Ben Sharpsteen
756.0,Director,Norman Ferguson
756.0,Director,David Hand
288.0,Director,Fred Zinnemann
910.0,Director,Howard Hawks
2640.0,Director,Michael Lehmann
16633.0,Director,Jeannot Szwarc
665.0,Director,William Wyler
11031.0,Director,Rob Reiner
11314.0,Director,Godfrey Reggio
15143.0,Director,Howard Deutch
89.0,Director,Steven Spielberg
10322.0,Director,Hal Ashby
783.0,Director,Richard Attenborough
10644.0,Director,Philip Kaufman
11257.0,Director,James Ivory
14370.0,Director,Martha Coolidge
12104.0,Director,Alan Parker
625.0,Director,Roland Joffé
8816.0,Director,Lasse Hallström
830.0,Director,Fred M. Wilcox
2323.0,Director,Phil Alden Robinson
983.0,Director,John Huston
642.0,Director,George Roy Hill
655.0,Director,Wim Wenders
10341.0,Director,Wim Wenders
639.0,Director,Rob Reiner
266022.0,Director,Keoni Waxman
168450.0,Director,John G. Young
30180.0,Director,Doug Pray
31388.0,Director,John Murlowski
41801.0,Director,Susan Streitfeld
66034.0,Director,Larry Bishop
348138.0,Director,Jon Sherman
96288.0,Director,Greta Schiller
61536.0,Director,Herb Gardner
18762.0,Director,Carl Prechezer
8077.0,Director,David Fincher
814.0,Director,John Landis
41671.0,Director,Tony Randel
27214.0,Director,Richard Fleischer
52263.0,Director,Steve White
33519.0,Director,John Murlowski
16235.0,Director,Damiano Damiani
11449.0,Director,Stuart Rosenberg
41848.0,Director,Tom Bery
25944.0,Director,Paul Morrissey
24913.0,Director,Fred Walton
49126.0,Director,Robert Wise
32076.0,Director,John Schlesinger
571.0,Director,Alfred Hitchcock
8851.0,Director,Irvin S. Yeaworth Jr.
37843.0,Director,Jeffrey Bloom
32146.0,Director,Eric Red
30346.0,Director,Robert Wise
6114.0,Director,Francis Ford Coppola
229.0,Director,James Whale
13549.0,Director,Dan Curtis
9529.0,Director,Bernard Rose
1598.0,Director,Martin Scorsese
11349.0,Director,J. Lee Thompson
7340.0,Director,Brian De Palma
6217.0,Director,Paul Schrader
377.0,Director,Wes Craven
653.0,Director,F.W. Murnau
28198.0,Director,Augusto Caminito
28198.0,Director,Mario Caiano
28198.0,Director,Luigi Cozzi
28198.0,Director,Klaus Kinski
28198.0,Director,Maurizio Lucidi
794.0,Director,Richard Donner
31640.0,Director,Bob Rafelson
8744.0,Director,Kevin Spacey
25189.0,Director,Barbra Streisand
145.0,Director,Lars von Trier
2212.0,Director,Ole Bornedal
199.0,Director,Jonathan Frakes
7863.0,Director,Scott Hicks
12498.0,Director,Billy Bob Thornton
9279.0,Director,Brian Levant
53234.0,Director,Michelangelo Antonioni
17204.0,Director,Joe Berlinger
17204.0,Director,Bruce Sinofsky
21539.0,Director,Penny Marshall
85589.0,Director,Hans Petter Moland
12709.0,Director,Patrice Leconte
20539.0,Director,Nicholas Hytner
11674.0,Director,Stephen Herek
199512.0,Director,Curzio Malaparte
64900.0,Director,Claire Denis
1573.0,Director,Renny Harlin
152.0,Director,Robert Wise
174.0,Director,Nicholas Meyer
172.0,Director,William Shatner
154.0,Director,Nicholas Meyer
157.0,Director,Leonard Nimoy
168.0,Director,Leonard Nimoy
364.0,Director,Tim Burton
11967.0,Director,Christopher Cain
9086.0,Director,Geoff Murphy
621.0,Director,Randal Kleiser
9037.0,Director,Patricia Birch
10173.0,Director,Dwight H. Little
55687.0,Director,Albert Pyun
168535.0,Director,Daniel J. Sullivan
8845.0,Director,Andrew Davis
46681.0,Director,Joseph H. Lewis
578.0,Director,Steven Spielberg
579.0,Director,Jeannot Szwarc
17692.0,Director,Joe Alves
17795.0,Director,Peter Segal
75.0,Director,Tim Burton
13891.0,Director,Alexander Payne
9390.0,Director,Cameron Crowe
378.0,Director,Joel Coen
378.0,Director,Ethan Coen
10896.0,Director,Barry Levinson
2322.0,Director,Phil Alden Robinson
41240.0,Director,Anjelica Huston
26949.0,Director,Richard Attenborough
9819.0,Director,Jerry Zaks
49799.0,Director,Martin Donovan
31908.0,Director,Rob Reiner
46027.0,Director,Sidney Lumet
3179.0,Director,Mike Judge
1802.0,Director,Claude Chabrol
4232.0,Director,Wes Craven
9361.0,Director,Michael Mann
2928.0,Director,Nora Ephron
30285.0,Director,Robert Harling
10549.0,Director,Kenneth Branagh
58102.0,Director,Terry George
18451.0,Director,Dan Ireland
27265.0,Director,Albert Brooks
49935.0,Director,André Téchiné
8818.0,Director,Alan Parker
36758.0,Director,Jane Campion
36040.0,Director,Nicolas Roeg
74239.0,Director,Murray Lerner
9415.0,Director,Dwight H. Little
55146.0,Director,Ralph Ziman
303693.0,Director,Arthur Penn
12145.0,Director,Fred Schepisi
12145.0,Director,Robert Young
42424.0,Director,George T. Miller
